Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-08-05T10:00:00.000000,France,France,FR,4.42,21.43,98.98,33.79,opendata.reseaux-energies.fr,false,""
2024-08-05T11:00:00.000000,France,France,FR,4.4,21.78,98.98,34.94,opendata.reseaux-energies.fr,false,""
2024-08-05T12:00:00.000000,France,France,FR,4.4,22.05,98.99,35.84,opendata.reseaux-energies.fr,false,""
2024-08-05T13:00:00.000000,France,France,FR,4.41,21.98,98.98,35.5,opendata.reseaux-energies.fr,false,""
2024-08-05T14:00:00.000000,France,France,FR,4.48,21.74,98.97,34.48,opendata.reseaux-energies.fr,false,""
2024-08-05T15:00:00.000000,France,France,FR,4.62,21.21,98.94,32.0,opendata.reseaux-energies.fr,false,""
2024-08-05T16:00:00.000000,France,France,FR,4.83,20.24,98.88,28.01,opendata.reseaux-energies.fr,false,""
2024-08-05T17:00:00.000000,France,France,FR,5.32,19.7,98.76,25.11,opendata.reseaux-energies.fr,false,""
2024-08-05T18:00:00.000000,France,France,FR,5.7,19.12,98.67,21.87,opendata.reseaux-energies.fr,false,""
2024-08-05T19:00:00.000000,France,France,FR,5.76,18.78,98.66,19.36,opendata.reseaux-energies.fr,false,""
2024-08-05T20:00:00.000000,France,France,FR,5.74,18.67,98.67,18.99,opendata.reseaux-energies.fr,false,""
2024-08-05T21:00:00.000000,France,France,FR,5.66,18.6,98.68,18.6,opendata.reseaux-energies.fr,false,""
2024-08-05T22:00:00.000000,France,France,FR,5.48,18.38,98.73,18.04,opendata.reseaux-energies.fr,false,""
2024-08-05T23:00:00.000000,France,France,FR,5.44,18.41,98.75,16.72,opendata.reseaux-energies.fr,false,""
2024-08-06T00:00:00.000000,France,France,FR,5.43,18.43,98.75,15.94,opendata.reseaux-energies.fr,false,""
2024-08-06T01:00:00.000000,France,France,FR,5.36,18.41,98.77,15.84,opendata.reseaux-energies.fr,false,""
2024-08-06T02:00:00.000000,France,France,FR,5.46,18.55,98.75,15.24,opendata.reseaux-energies.fr,false,""
2024-08-06T03:00:00.000000,France,France,FR,5.54,18.65,98.73,14.88,opendata.reseaux-energies.fr,false,""
2024-08-06T04:00:00.000000,France,France,FR,5.55,18.55,98.73,14.42,opendata.reseaux-energies.fr,false,""
2024-08-06T05:00:00.000000,France,France,FR,5.79,18.91,98.66,15.42,opendata.reseaux-energies.fr,false,""
2024-08-06T06:00:00.000000,France,France,FR,5.69,19.43,98.68,18.72,opendata.reseaux-energies.fr,false,""
2024-08-06T07:00:00.000000,France,France,FR,5.34,19.93,98.76,22.76,opendata.reseaux-energies.fr,false,""
2024-08-06T08:00:00.000000,France,France,FR,4.94,20.44,98.85,26.99,opendata.reseaux-energies.fr,false,""
2024-08-06T09:00:00.000000,France,France,FR,4.72,20.93,98.91,30.8,opendata.reseaux-energies.fr,false,""
2024-08-06T10:00:00.000000,France,France,FR,4.83,21.72,98.89,33.53,opendata.reseaux-energies.fr,false,""
2024-08-06T11:00:00.000000,France,France,FR,4.6,21.83,98.93,35.29,opendata.reseaux-energies.fr,false,""
2024-08-06T12:00:00.000000,France,France,FR,4.62,21.78,98.93,35.22,opendata.reseaux-energies.fr,false,""
2024-08-06T13:00:00.000000,France,France,FR,4.66,21.44,98.92,34.41,opendata.reseaux-energies.fr,false,""
2024-08-06T14:00:00.000000,France,France,FR,4.66,20.81,98.92,32.4,opendata.reseaux-energies.fr,false,""
2024-08-06T15:00:00.000000,France,France,FR,5.31,21.03,98.74,30.33,opendata.reseaux-energies.fr,false,""
2024-08-06T16:00:00.000000,France,France,FR,5.77,20.68,98.63,27.21,opendata.reseaux-energies.fr,false,""
2024-08-06T17:00:00.000000,France,France,FR,6.56,20.73,98.42,24.1,opendata.reseaux-energies.fr,false,""
2024-08-06T18:00:00.000000,France,France,FR,7.47,21.13,98.18,20.99,opendata.reseaux-energies.fr,false,""
2024-08-06T19:00:00.000000,France,France,FR,7.75,21.25,98.1,18.84,opendata.reseaux-energies.fr,false,""
2024-08-06T20:00:00.000000,France,France,FR,7.65,21.17,98.13,18.71,opendata.reseaux-energies.fr,false,""
2024-08-06T21:00:00.000000,France,France,FR,7.76,21.2,98.1,19.21,opendata.reseaux-energies.fr,false,""
2024-08-06T22:00:00.000000,France,France,FR,5.29,18.09,98.78,18.38,opendata.reseaux-energies.fr,false,""
2024-08-06T23:00:00.000000,France,France,FR,5.14,17.99,98.82,16.81,opendata.reseaux-energies.fr,false,""
2024-08-07T00:00:00.000000,France,France,FR,5.22,18.17,98.8,16.59,opendata.reseaux-energies.fr,false,""
2024-08-07T01:00:00.000000,France,France,FR,5.27,18.29,98.79,16.5,opendata.reseaux-energies.fr,false,""
2024-08-07T02:00:00.000000,France,France,FR,5.3,18.35,98.78,16.63,opendata.reseaux-energies.fr,false,""
2024-08-07T03:00:00.000000,France,France,FR,5.25,18.26,98.8,16.29,opendata.reseaux-energies.fr,false,""
2024-08-07T04:00:00.000000,France,France,FR,5.22,18.26,98.8,16.46,opendata.reseaux-energies.fr,false,""
2024-08-07T05:00:00.000000,France,France,FR,5.2,18.19,98.8,16.78,opendata.reseaux-energies.fr,false,""
2024-08-07T06:00:00.000000,France,France,FR,5.27,18.52,98.78,18.6,opendata.reseaux-energies.fr,false,""
2024-08-07T07:00:00.000000,France,France,FR,5.03,18.97,98.84,22.29,opendata.reseaux-energies.fr,false,""
2024-08-07T08:00:00.000000,France,France,FR,4.65,19.23,98.93,25.36,opendata.reseaux-energies.fr,false,""
2024-08-07T09:00:00.000000,France,France,FR,4.39,19.63,98.99,27.8,opendata.reseaux-energies.fr,false,""
2024-08-07T10:00:00.000000,France,France,FR,4.26,19.96,99.02,29.97,opendata.reseaux-energies.fr,false,""
2024-08-07T11:00:00.000000,France,France,FR,4.12,20.07,99.05,31.41,opendata.reseaux-energies.fr,false,""
2024-08-07T12:00:00.000000,France,France,FR,4.16,20.28,99.04,32.19,opendata.reseaux-energies.fr,false,""
2024-08-07T13:00:00.000000,France,France,FR,4.41,20.72,98.98,32.57,opendata.reseaux-energies.fr,false,""
2024-08-07T14:00:00.000000,France,France,FR,5.37,21.71,98.72,31.93,opendata.reseaux-energies.fr,false,""
2024-08-07T15:00:00.000000,France,France,FR,5.84,21.92,98.59,30.54,opendata.reseaux-energies.fr,false,""
2024-08-07T16:00:00.000000,France,France,FR,5.93,21.13,98.57,27.35,opendata.reseaux-energies.fr,false,""
2024-08-07T17:00:00.000000,France,France,FR,6.19,20.39,98.52,24.55,opendata.reseaux-energies.fr,false,""
2024-08-07T18:00:00.000000,France,France,FR,6.39,19.85,98.47,21.13,opendata.reseaux-energies.fr,false,""
2024-08-07T19:00:00.000000,France,France,FR,5.18,18.01,98.81,19.27,opendata.reseaux-energies.fr,false,""
2024-08-07T20:00:00.000000,France,France,FR,5.01,17.81,98.85,19.51,opendata.reseaux-energies.fr,false,""
2024-08-07T21:00:00.000000,France,France,FR,5.03,17.81,98.85,19.23,opendata.reseaux-energies.fr,false,""
2024-08-07T22:00:00.000000,France,France,FR,5.12,17.85,98.82,17.31,opendata.reseaux-energies.fr,false,""
2024-08-07T23:00:00.000000,France,France,FR,6.07,19.29,98.71,16.85,opendata.reseaux-energies.fr,false,""
2024-08-08T00:00:00.000000,France,France,FR,7.0,20.62,98.6,16.48,opendata.reseaux-energies.fr,false,""
2024-08-08T01:00:00.000000,France,France,FR,5.35,18.55,98.78,15.01,opendata.reseaux-energies.fr,false,""
2024-08-08T02:00:00.000000,France,France,FR,5.44,18.7,98.76,14.9,opendata.reseaux-energies.fr,false,""
2024-08-08T03:00:00.000000,France,France,FR,5.44,18.65,98.76,14.84,opendata.reseaux-energies.fr,false,""
2024-08-08T04:00:00.000000,France,France,FR,5.42,18.56,98.77,15.35,opendata.reseaux-energies.fr,false,""
2024-08-08T05:00:00.000000,France,France,FR,5.32,18.48,98.79,16.55,opendata.reseaux-energies.fr,false,""
2024-08-08T06:00:00.000000,France,France,FR,5.12,18.72,98.83,19.78,opendata.reseaux-energies.fr,false,""
2024-08-08T07:00:00.000000,France,France,FR,4.92,19.43,98.88,23.95,opendata.reseaux-energies.fr,false,""
2024-08-08T08:00:00.000000,France,France,FR,4.4,19.94,99.0,27.9,opendata.reseaux-energies.fr,false,""
2024-08-08T09:00:00.000000,France,France,FR,4.21,20.59,99.04,31.33,opendata.reseaux-energies.fr,false,""
2024-08-08T10:00:00.000000,France,France,FR,4.07,20.85,99.08,33.52,opendata.reseaux-energies.fr,false,""
2024-08-08T11:00:00.000000,France,France,FR,4.07,21.16,99.08,35.1,opendata.reseaux-energies.fr,false,""
2024-08-08T12:00:00.000000,France,France,FR,4.03,21.28,99.09,35.64,opendata.reseaux-energies.fr,false,""
2024-08-08T13:00:00.000000,France,France,FR,3.95,21.17,99.11,35.69,opendata.reseaux-energies.fr,false,""
2024-08-08T14:00:00.000000,France,France,FR,4.05,20.96,99.08,34.47,opendata.reseaux-energies.fr,false,""
2024-08-08T15:00:00.000000,France,France,FR,4.24,20.53,99.04,32.59,opendata.reseaux-energies.fr,false,""
2024-08-08T16:00:00.000000,France,France,FR,3.42,18.53,99.28,29.73,opendata.reseaux-energies.fr,false,""
2024-08-08T17:00:00.000000,France,France,FR,3.4,17.24,99.3,26.19,opendata.reseaux-energies.fr,false,""
2024-08-08T18:00:00.000000,France,France,FR,3.85,16.82,99.19,23.11,opendata.reseaux-energies.fr,false,""
2024-08-08T19:00:00.000000,France,France,FR,4.23,16.98,99.09,20.82,opendata.reseaux-energies.fr,false,""
2024-08-08T20:00:00.000000,France,France,FR,4.36,17.1,99.06,20.5,opendata.reseaux-energies.fr,false,""
2024-08-08T21:00:00.000000,France,France,FR,4.42,17.14,99.04,20.1,opendata.reseaux-energies.fr,false,""
2024-08-08T22:00:00.000000,France,France,FR,4.51,17.59,99.02,19.1,opendata.reseaux-energies.fr,false,""
2024-08-08T23:00:00.000000,France,France,FR,5.14,18.89,98.85,20.3,opendata.reseaux-energies.fr,false,""
2024-08-09T00:00:00.000000,France,France,FR,5.86,20.24,98.67,22.8,opendata.reseaux-energies.fr,false,""
2024-08-09T01:00:00.000000,France,France,FR,6.35,21.18,98.55,21.58,opendata.reseaux-energies.fr,false,""
2024-08-09T02:00:00.000000,France,France,FR,6.93,22.14,98.41,22.67,opendata.reseaux-energies.fr,false,""
2024-08-09T03:00:00.000000,France,France,FR,6.9,21.94,98.42,23.09,opendata.reseaux-energies.fr,false,""
2024-08-09T04:00:00.000000,France,France,FR,6.44,21.22,98.53,23.79,opendata.reseaux-energies.fr,false,""
2024-08-09T05:00:00.000000,France,France,FR,6.39,21.13,98.54,24.72,opendata.reseaux-energies.fr,false,""
2024-08-09T06:00:00.000000,France,France,FR,5.01,19.41,98.88,24.59,opendata.reseaux-energies.fr,false,""
2024-08-09T07:00:00.000000,France,France,FR,4.69,19.73,98.94,28.42,opendata.reseaux-energies.fr,false,""
2024-08-09T08:00:00.000000,France,France,FR,4.51,20.59,98.98,33.38,opendata.reseaux-energies.fr,false,""
2024-08-09T09:00:00.000000,France,France,FR,4.35,21.46,99.02,37.94,opendata.reseaux-energies.fr,false,""
2024-08-09T10:00:00.000000,France,France,FR,4.48,22.24,98.98,40.54,opendata.reseaux-energies.fr,false,""
2024-08-09T11:00:00.000000,France,France,FR,6.31,25.1,98.48,41.64,opendata.reseaux-energies.fr,false,""
2024-08-09T12:00:00.000000,France,France,FR,7.82,26.35,98.09,37.51,opendata.reseaux-energies.fr,false,""
2024-08-09T13:00:00.000000,France,France,FR,8.62,27.41,97.9,36.43,opendata.reseaux-energies.fr,false,""
2024-08-09T14:00:00.000000,France,France,FR,8.59,27.86,97.88,39.55,opendata.reseaux-energies.fr,false,""
2024-08-09T15:00:00.000000,France,France,FR,8.12,26.93,98.01,40.19,opendata.reseaux-energies.fr,false,""
2024-08-09T16:00:00.000000,France,France,FR,7.84,25.05,98.08,35.05,opendata.reseaux-energies.fr,false,""
2024-08-09T17:00:00.000000,France,France,FR,7.4,22.71,98.19,28.51,opendata.reseaux-energies.fr,false,""
2024-08-09T18:00:00.000000,France,France,FR,7.89,22.41,98.07,24.71,opendata.reseaux-energies.fr,false,""
2024-08-09T19:00:00.000000,France,France,FR,7.33,21.36,98.24,21.65,opendata.reseaux-energies.fr,false,""
2024-08-09T20:00:00.000000,France,France,FR,5.95,19.43,98.62,21.18,opendata.reseaux-energies.fr,false,""
2024-08-09T21:00:00.000000,France,France,FR,6.1,19.62,98.58,20.94,opendata.reseaux-energies.fr,false,""
2024-08-09T22:00:00.000000,France,France,FR,4.75,17.88,98.95,18.8,opendata.reseaux-energies.fr,false,""
2024-08-09T23:00:00.000000,France,France,FR,5.27,18.67,98.81,16.33,opendata.reseaux-energies.fr,false,""
2024-08-10T00:00:00.000000,France,France,FR,5.31,18.94,98.8,15.92,opendata.reseaux-energies.fr,false,""
2024-08-10T01:00:00.000000,France,France,FR,5.51,19.38,98.75,15.7,opendata.reseaux-energies.fr,false,""
2024-08-10T02:00:00.000000,France,France,FR,5.65,19.61,98.72,15.53,opendata.reseaux-energies.fr,false,""
2024-08-10T03:00:00.000000,France,France,FR,5.59,19.6,98.74,15.3,opendata.reseaux-energies.fr,false,""
2024-08-10T04:00:00.000000,France,France,FR,5.5,19.44,98.76,15.55,opendata.reseaux-energies.fr,false,""
2024-08-10T05:00:00.000000,France,France,FR,5.39,19.3,98.79,15.77,opendata.reseaux-energies.fr,false,""
2024-08-10T06:00:00.000000,France,France,FR,5.15,19.71,98.84,19.05,opendata.reseaux-energies.fr,false,""
2024-08-10T07:00:00.000000,France,France,FR,5.09,21.09,98.85,24.94,opendata.reseaux-energies.fr,false,""
2024-08-10T08:00:00.000000,France,France,FR,7.46,25.48,98.38,28.82,opendata.reseaux-energies.fr,false,""
2024-08-10T09:00:00.000000,France,France,FR,10.2,30.38,97.9,34.29,opendata.reseaux-energies.fr,false,""
2024-08-10T10:00:00.000000,France,France,FR,12.85,34.83,97.4,38.93,opendata.reseaux-energies.fr,false,""
2024-08-10T11:00:00.000000,France,France,FR,11.67,33.49,97.59,39.37,opendata.reseaux-energies.fr,false,""
2024-08-10T12:00:00.000000,France,France,FR,11.41,33.19,97.61,39.35,opendata.reseaux-energies.fr,false,""
2024-08-10T13:00:00.000000,France,France,FR,10.7,31.88,97.67,37.83,opendata.reseaux-energies.fr,false,""
2024-08-10T14:00:00.000000,France,France,FR,8.51,28.08,97.98,34.17,opendata.reseaux-energies.fr,false,""
2024-08-10T15:00:00.000000,France,France,FR,8.22,26.91,98.0,32.41,opendata.reseaux-energies.fr,false,""
2024-08-10T16:00:00.000000,France,France,FR,8.88,26.35,97.79,28.5,opendata.reseaux-energies.fr,false,""
2024-08-10T17:00:00.000000,France,France,FR,8.96,24.77,97.78,24.85,opendata.reseaux-energies.fr,false,""
2024-08-10T18:00:00.000000,France,France,FR,9.3,24.25,97.7,21.81,opendata.reseaux-energies.fr,false,""
2024-08-10T19:00:00.000000,France,France,FR,6.89,20.85,98.36,20.91,opendata.reseaux-energies.fr,false,""
